Frequency,MonetaryAvg,AvgQuantityPerTransaction,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,Region,LoyaltyLevel,BasketSizeCategory,ProductDiversity,Gender,Country,ProblemRatio,ZeroPriceRatio,SupportBurden,BasketComplexity,ExplorationRatio,LinesPerProduct
16,18.40484496124031,6.848837209302325,342,373,2,12,6,0.2441860465116279,1.303501945525292,186,186,11.625,2,0,2,0.0077519379844961,258,16,16.125,67.0,1.0,4.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.023195953428511544,0.0,0.0029154518950437317,0.7181467181467182,0.9946524064171123,1.2772277227722773
11,13.663009708737864,11.233009708737864,229,373,1,10,4,0.0,2.215686274509804,83,83,7.545454545454546,6,0,6,0.058252427184466,103,11,9.363636363636363,,1.0,1.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.1736370425690814,0.0,0.004347826086956522,0.7980769230769231,0.9880952380952381,1.0957446808510636
8,12.233243243243244,4.756756756756757,294,373,3,10,9,0.0,8.055555555555555,18,18,2.25,8,0,8,0.2162162162162162,37,8,4.625,,4.0,5.0,UK,Établi,Petit,Modéré,Unknown,United Kingdom,0.6372688477951636,0.0,0.013559322033898305,0.47368421052631576,0.9473684210526315,1.4230769230769231
20,44.37134146341463,15.170731707317072,361,373,2,10,9,0.1890243902439024,2.147239263803681,66,67,3.3,0,0,0,0.0,164,20,8.2,19.0,0.0,,UK,Établi,Grand,Explorateur,M,United Kingdom,0.0,0.0,0.0,0.4,1.0,1.9069767441860463
1,14.17318181818182,14.227272727272728,0,373,2,16,12,0.0,0.0,22,22,22.0,0,0,0,0.0,22,1,22.0,79.0,2.0,,UK,Nouveau,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,2.0,0.9565217391304348,0.9565217391304348,0.9565217391304348
13,17.241688311688314,9.623376623376624,345,373,0,17,11,0.0,2.2222222222222223,111,113,8.538461538461538,11,0,11,0.0714285714285714,154,13,11.846153846153848,,0.0,2.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.21336405529953917,0.0,0.0,0.7161290322580646,1.0089285714285714,1.241935483870968
1,14.704285714285714,5.285714285714286,0,373,2,16,12,0.0,0.0,14,14,14.0,0,0,0,0.0,14,1,14.0,71.0,1.0,4.0,UK,Nouveau,Moyen,Modéré,Unknown,United Kingdom,0.0,0.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
128,4.210585909417685,2.1488138030194106,372,373,2,12,12,0.1373112868439971,0.1172240201366415,832,839,6.5,82,0,82,0.0294751976994967,2782,128,21.734375,,1.0,5.0,UK,Ancien,Petit,Explorateur,M,United Kingdom,0.0884044107789074,0.0,0.002680965147453083,0.29895795903701045,1.007202881152461,2.8979166666666667
2,18.085,6.1,244,373,2,13,8,0.0,27.11111111111111,10,10,5.0,0,0,0,0.0,10,2,5.0,,2.0,1.0,UK,Établi,Moyen,Modéré,Unknown,United Kingdom,0.0,0.0,0.00816326530612245,0.9090909090909091,0.9090909090909091,0.8333333333333334
12,15.716853146853149,9.258741258741258,155,373,3,9,12,0.0279720279720279,1.0633802816901408,132,130,11.0,0,0,0,0.0,143,12,11.916666666666666,,3.0,5.0,UK,Jeune,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.019230769230769232,0.9166666666666666,0.9774436090225563,0.9930555555555555
20,51.56384615384616,20.307692307692307,362,373,2,14,11,0.1,2.736434108527132,78,79,3.9,4,0,4,0.0307692307692307,130,20,6.5,,1.0,2.0,UK,Établi,Grand,Explorateur,F,United Kingdom,0.09183793305930703,0.0,0.0027548209366391185,0.5954198473282443,1.0,1.3265306122448979
1,3.671071428571429,2.5357142857142856,0,373,2,17,12,0.0,0.0,28,28,28.0,0,0,0,0.0,28,1,28.0,,2.0,3.0,UK,Nouveau,Petit,Explorateur,Unknown,United Kingdom,0.0,0.0,2.0,0.9655172413793104,0.9655172413793104,0.9655172413793104
18,53.971366459627326,13.627329192546584,364,373,4,10,11,0.0683229813664596,2.23125,98,98,5.444444444444445,6,0,6,0.0372670807453416,161,18,8.944444444444445,35.0,1.0,2.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.11134115481941567,0.0,0.0027397260273972603,0.6049382716049383,0.98989898989899,1.3879310344827587
15,81.31139240506329,21.075949367088608,372,373,3,9,12,0.0379746835443038,4.6923076923076925,42,42,2.8,1,0,1,0.0126582278481012,79,15,5.266666666666667,43.0,0.0,4.0,UK,Ancien,Grand,Explorateur,Unknown,United Kingdom,0.0376582278481012,0.0,0.0,0.525,0.9767441860465116,1.3859649122807018
6,23.734576271186445,14.254237288135592,361,373,0,8,12,0.2203389830508474,6.189655172413793,35,35,5.833333333333333,0,0,0,0.0,59,6,9.833333333333334,,2.0,5.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.0055248618784530384,0.5833333333333334,0.9722222222222222,1.4390243902439026
8,9.758703703703704,5.138888888888889,91,373,2,12,1,0.287037037037037,0.8411214953271028,89,89,11.125,3,0,3,0.0277777777777777,108,8,13.5,,5.0,4.0,UK,Jeune,Moyen,Explorateur,Unknown,United Kingdom,0.08282364933741074,0.0,0.05434782608695652,0.8165137614678899,0.9888888888888889,1.1134020618556701
17,18.72396313364056,9.497695852534562,365,373,2,12,12,0.1751152073732718,1.6574074074074074,117,117,6.882352941176471,3,0,3,0.0138248847926267,217,17,12.764705882352942,27.0,3.0,,UK,Ancien,Moyen,Explorateur,F,United Kingdom,0.04134782057244321,0.0,0.00819672131147541,0.536697247706422,0.9915254237288136,1.619402985074627
1,16.88722222222222,5.166666666666667,0,373,3,9,12,0.0,0.0,18,18,18.0,0,0,0,0.0,18,1,18.0,79.0,2.0,5.0,UK,Nouveau,Moyen,Modéré,M,United Kingdom,0.0,0.0,2.0,0.9473684210526315,0.9473684210526315,0.9473684210526315
1,12.7,10.0,0,373,3,9,12,0.0,0.0,3,3,3.0,0,0,0,0.0,3,1,3.0,53.0,3.0,,UK,Nouveau,Moyen,Spécialisé,M,United Kingdom,0.0,0.0,3.0,0.75,0.75,0.75
8,6.380898058252427,4.788834951456311,333,373,0,11,3,0.0,0.8004866180048662,236,236,29.5,1,0,1,0.0024271844660194,412,8,51.5,,0.0,,UK,Établi,Petit,Explorateur,Unknown,United Kingdom,0.007269799478125938,0.0,0.0,0.5714285714285714,0.9957805907172996,1.6885245901639345
1,12.292352941176471,11.588235294117649,0,373,3,9,12,0.0,0.0,17,17,17.0,0,0,0,0.0,17,1,17.0,,3.0,3.0,UK,Nouveau,Moyen,Modéré,M,United Kingdom,0.0,0.0,3.0,0.9444444444444444,0.9444444444444444,0.9444444444444444
7,37.94147058823529,11.088235294117649,364,373,3,11,12,0.0,10.969696969696969,22,22,3.142857142857143,2,0,2,0.0588235294117647,34,7,4.857142857142857,65.0,0.0,5.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.173109243697479,0.0,0.0,0.6285714285714286,0.9565217391304348,1.1724137931034484
1,244.08,72.0,0,373,3,10,12,0.0,,1,1,1.0,0,0,0,0.0,1,1,1.0,32.0,2.0,,UK,Nouveau,Grand,Spécialisé,F,United Kingdom,0.0,0.0,2.0,0.5,0.5,0.5
7,104.51936170212764,49.08510638297872,350,373,1,9,12,0.1702127659574468,7.543478260869565,24,25,3.4285714285714284,2,0,2,0.0425531914893617,47,7,6.714285714285714,25.0,,5.0,UK,Établi,Grand,Explorateur,Unknown,United Kingdom,0.12588652482269502,0.0,,0.5,1.0,1.5161290322580645
27,31.99294776119403,24.67537313432836,369,373,3,14,12,0.0410447761194029,1.3408239700374531,88,92,3.259259259259259,16,0,16,0.0597014925373134,268,27,9.925925925925926,31.0,2.0,2.0,UK,Ancien,Grand,Explorateur,F,United Kingdom,0.17866060034400483,0.0,0.005405405405405406,0.3271375464684015,1.0337078651685394,2.3304347826086955
15,35.00231343283582,28.73134328358209,371,373,1,10,12,0.0820895522388059,2.7518796992481205,95,96,6.333333333333333,0,0,0,0.0,134,15,8.933333333333334,40.0,2.0,1.0,UK,Ancien,Grand,Explorateur,M,United Kingdom,0.0,0.0,0.005376344086021506,0.7037037037037037,1.0,1.2181818181818183
1,35.00599999999999,29.8,0,373,3,10,12,0.0,0.0,10,10,10.0,0,0,0,0.0,10,1,10.0,77.0,5.0,5.0,UK,Nouveau,Grand,Modéré,M,United Kingdom,0.0,0.0,5.0,0.9090909090909091,0.9090909090909091,0.9090909090909091
49,35.29363465160075,15.0,370,373,3,9,12,0.0018832391713747,0.6641509433962264,152,155,3.1020408163265305,71,0,71,0.1337099811676083,531,49,10.83673469387755,74.0,1.0,4.0,Europe continentale,Ancien,Grand,Explorateur,M,Germany,0.400627274400691,0.0,0.0026954177897574125,0.2857142857142857,1.0130718954248366,2.6417910447761193
17,16.29314009661836,12.02415458937198,361,373,4,10,1,0.0338164251207729,0.8547215496368039,230,230,13.529411764705882,4,0,4,0.0096618357487922,414,17,24.352941176470587,79.0,3.0,2.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.02893894418252714,0.0,0.008287292817679558,0.5542168674698795,0.9956709956709957,1.6761133603238865
23,18.61605095541401,12.226114649681527,360,373,4,10,5,0.0477707006369426,1.1277955271565496,223,225,9.695652173913045,10,0,10,0.0318471337579617,314,23,13.652173913043478,57.0,0.0,4.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.09533919725002518,0.0,0.0,0.707936507936508,1.0044642857142858,1.2764227642276422
8,17.68664233576642,9.656934306569344,364,373,1,13,3,0.0,2.647058823529412,111,112,13.875,2,0,2,0.0145985401459854,137,8,17.125,,0.0,4.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.04358404739236221,0.0,0.0,0.8043478260869565,1.0,1.1512605042016806
8,17.123214285714287,4.142857142857143,182,373,3,10,5,0.0,3.272727272727273,40,41,5.0,8,0,8,0.1428571428571428,56,8,7.0,33.0,2.0,3.0,UK,Établi,Petit,Explorateur,M,United Kingdom,0.4235588972431077,0.0,0.01092896174863388,0.7017543859649122,1.0,1.1666666666666667
10,16.607539267015706,10.12041884816754,364,373,4,11,11,0.0,1.894736842105263,124,126,12.4,5,0,5,0.0261780104712041,191,10,19.1,62.0,4.0,1.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.07826134380453743,0.0,0.010958904109589041,0.6458333333333334,1.008,1.4253731343283582
10,14.438673469387757,6.724489795918367,361,373,1,11,12,0.0,3.680412371134021,73,73,7.3,2,0,2,0.0204081632653061,98,10,9.8,,0.0,4.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.060812203669346504,0.0,0.0,0.7373737373737373,0.9864864864864865,1.180722891566265
22,8.778776371308018,8.037974683544304,361,373,3,11,12,0.1624472573839662,0.7441860465116279,285,288,12.954545454545457,2,0,2,0.0042194092827004,474,22,21.545454545454547,64.0,0.0,2.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.012640461914279347,0.0,0.0,0.6,1.006993006993007,1.543973941368078
16,23.728702702702705,11.48108108108108,348,373,3,14,8,0.1027027027027027,1.8695652173913044,137,137,8.5625,2,0,2,0.0108108108108108,185,16,11.5625,,1.0,1.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.03231618715489683,0.0,0.0028653295128939827,0.7365591397849462,0.9927536231884058,1.2091503267973855
1,106.2,36.0,0,373,3,11,12,0.0,,1,1,1.0,0,0,0,0.0,1,1,1.0,41.0,2.0,2.0,UK,Nouveau,Grand,Spécialisé,Unknown,United Kingdom,0.0,0.0,2.0,0.5,0.5,0.5
2,16.733516483516482,9.395604395604396,160,373,3,11,12,0.0,1.7777777777777777,88,88,44.0,0,0,0,0.0,91,2,45.5,43.0,2.0,4.0,UK,Jeune,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.012422360248447204,0.9565217391304348,0.9887640449438202,1.011111111111111
3,18.66047619047619,8.452380952380953,343,373,1,8,10,0.0,4.120481927710843,70,70,23.33333333333333,0,0,0,0.0,84,3,28.0,42.0,0.0,1.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.0,0.8235294117647058,0.9859154929577465,1.1506849315068495
13,15.781683848797252,7.302405498281787,362,373,3,13,11,0.0,1.2379310344827583,135,140,10.384615384615383,5,0,5,0.0171821305841924,291,13,22.384615384615383,77.0,1.0,5.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.05142870592665815,0.0,0.0027548209366391185,0.4623287671232877,1.0294117647058822,1.9662162162162162
3,-3.0945161290322574,-9.774193548387096,81,373,1,11,2,0.0,2.7,31,31,10.333333333333334,6,0,6,0.1935483870967742,31,3,10.333333333333334,,3.0,4.0,UK,Jeune,Petit,Explorateur,M,United Kingdom,0.5685483870967742,0.0,0.036585365853658534,0.96875,0.96875,0.9117647058823529
8,22.830384615384613,11.038461538461538,272,373,2,13,12,0.0,3.493506493506493,62,62,7.75,1,0,1,0.0128205128205128,78,8,9.75,77.0,2.0,4.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.03813696851671533,0.0,0.007326007326007326,0.7848101265822784,0.9841269841269841,1.1142857142857143
10,24.70197530864197,15.209876543209877,368,373,4,10,9,0.1111111111111111,4.55,50,50,5.0,0,0,0,0.0,81,10,8.1,62.0,4.0,3.0,UK,Ancien,Grand,Explorateur,Unknown,United Kingdom,0.0,0.0,0.01084010840108401,0.6097560975609756,0.9803921568627451,1.3499999999999999
2,20.05470588235294,8.176470588235293,197,373,4,15,6,0.0,12.3125,17,17,8.5,0,0,0,0.0,17,2,8.5,58.0,1.0,2.0,UK,Établi,Moyen,Modéré,Unknown,United Kingdom,0.0,0.0,0.005050505050505051,0.9444444444444444,0.9444444444444444,0.8947368421052632
20,30.22354679802956,26.47290640394089,368,373,2,12,9,0.0443349753694581,1.7722772277227723,86,88,4.3,1,0,1,0.0049261083743842,203,20,10.15,46.0,3.0,5.0,UK,Ancien,Grand,Explorateur,Unknown,United Kingdom,0.01473002994301165,0.0,0.008130081300813009,0.4215686274509804,1.0114942528735633,1.9150943396226416
1,6.051428571428572,5.809523809523809,0,373,3,12,12,0.0,0.0,21,21,21.0,0,0,0,0.0,21,1,21.0,,1.0,1.0,UK,Nouveau,Moyen,Explorateur,F,United Kingdom,0.0,0.0,1.0,0.9545454545454546,0.9545454545454546,0.9545454545454546
1,23.05555555555556,6.0,0,373,3,12,12,0.0,0.0,9,9,9.0,0,0,0,0.0,9,1,9.0,,3.0,,UK,Nouveau,Moyen,Modéré,Unknown,United Kingdom,0.0,0.0,3.0,0.9,0.9,0.9
7,8.581532258064517,4.508064516129032,346,373,1,12,9,0.1854838709677419,2.796747967479675,88,88,12.571428571428571,0,0,0,0.0,124,7,17.714285714285715,18.0,1.0,4.0,UK,Établi,Petit,Explorateur,F,United Kingdom,0.0,0.0,0.002881844380403458,0.704,0.9887640449438202,1.305263157894737
2,18.708823529411767,8.411764705882353,131,373,3,12,12,0.0,8.1875,16,16,8.0,1,0,1,0.0588235294117647,17,2,8.5,42.0,1.0,5.0,UK,Jeune,Moyen,Modéré,M,United Kingdom,0.1699346405228758,0.0,0.007575757575757576,0.8888888888888888,0.9411764705882353,0.9444444444444444
2,16.529545454545453,4.227272727272728,223,373,3,12,12,0.0,10.61904761904762,19,19,9.5,0,0,0,0.0,22,2,11.0,24.0,1.0,4.0,UK,Établi,Petit,Modéré,Unknown,United Kingdom,0.0,0.0,0.004464285714285714,0.8260869565217391,0.95,1.0476190476190477
11,13.572835249042146,11.89655172413793,363,373,4,16,11,0.1111111111111111,1.3846153846153846,122,127,11.090909090909092,2,0,2,0.0076628352490421,261,11,23.727272727272727,26.0,3.0,2.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.022930010821561184,0.0,0.008241758241758242,0.46564885496183206,1.032520325203252,1.9624060150375937
19,27.208920454545456,16.857954545454547,353,373,0,12,3,0.1477272727272727,1.9657142857142853,46,48,2.421052631578948,3,0,3,0.0170454545454545,176,19,9.263157894736842,,2.0,1.0,UK,Établi,Grand,Explorateur,F,United Kingdom,0.05094375963020026,0.0,0.005649717514124294,0.2598870056497175,1.0212765957446808,2.7076923076923074
7,15.298266666666668,9.933333333333334,350,373,3,12,8,0.0,4.702702702702703,68,68,9.714285714285714,4,0,4,0.0533333333333333,75,7,10.714285714285714,18.0,2.0,5.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.15859649122807012,0.0,0.005698005698005698,0.8947368421052632,0.9855072463768116,1.0
30,184.2948181818182,233.14545454545456,363,372,0,11,4,0.0909090909090909,3.229357798165138,40,40,1.3333333333333333,1,0,1,0.009090909090909,110,30,3.6666666666666665,61.0,2.0,5.0,UK,Établi,Grand,Explorateur,Unknown,United Kingdom,0.027108927108927018,0.0,0.005494505494505495,0.36036036036036034,0.975609756097561,1.5714285714285716
20,12.249850746268658,6.283582089552239,299,372,3,15,7,0.0820895522388059,2.1954887218045114,73,74,3.65,19,0,19,0.1417910447761194,134,20,6.7,25.0,1.0,3.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.4232725262576009,0.0,0.0033333333333333335,0.5407407407407407,1.0,1.4408602150537633
31,18.71278225806452,2.8629032258064515,361,372,2,13,12,0.0241935483870967,1.408906882591093,112,111,3.612903225806452,8,0,8,0.032258064516129,248,31,8.0,41.0,4.0,1.0,UK,Établi,Petit,Explorateur,F,United Kingdom,0.09651509262857878,0.0,0.011049723756906077,0.4497991967871486,0.9823008849557522,1.7342657342657342
8,12.95934210526316,12.43421052631579,350,372,4,10,12,0.0,4.64,66,66,8.25,0,0,0,0.0,76,8,9.5,80.0,4.0,5.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.011396011396011397,0.8571428571428571,0.9850746268656716,1.027027027027027
2,4.02979020979021,3.076923076923077,348,372,2,12,11,0.0,2.4507042253521125,129,129,64.5,0,0,0,0.0,143,2,71.5,28.0,0.0,4.0,UK,Établi,Petit,Explorateur,M,United Kingdom,0.0,0.0,0.0,0.8958333333333334,0.9923076923076923,1.0916030534351144
2,4.535576923076922,2.894230769230769,340,372,1,10,11,0.0,3.300970873786408,84,84,42.0,0,0,0,0.0,104,2,52.0,68.0,2.0,1.0,UK,Établi,Petit,Explorateur,F,United Kingdom,0.0,0.0,0.005865102639296188,0.8,0.9882352941176471,1.2093023255813953
7,31.56111111111112,13.97222222222222,343,372,3,12,11,0.1388888888888889,4.802816901408451,35,37,5.0,0,0,0,0.0,72,7,10.285714285714286,,2.0,2.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.005813953488372093,0.4794520547945205,1.0277777777777777,1.7142857142857144
2,18.96758620689656,7.724137931034483,347,372,0,15,11,0.0,12.392857142857142,24,24,12.0,0,0,0,0.0,29,2,14.5,25.0,4.0,5.0,UK,Établi,Moyen,Explorateur,Unknown,United Kingdom,0.0,0.0,0.011494252873563218,0.8,0.96,1.1153846153846154
1,19.084615384615383,7.076923076923077,0,372,3,13,12,0.0,0.0,13,13,13.0,0,0,0,0.0,13,1,13.0,52.0,4.0,2.0,UK,Nouveau,Moyen,Modéré,Unknown,United Kingdom,0.0,0.0,4.0,0.9285714285714286,0.9285714285714286,0.9285714285714286
4,8.51591836734694,5.054421768707483,290,372,6,14,6,0.9183673469387756,1.9794520547945205,105,106,26.25,7,0,7,0.0476190476190476,147,4,36.75,52.0,1.0,5.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.1422136422136422,0.0,0.003436426116838488,0.7094594594594594,1.0,1.348623853211009
8,12.383,8.1,61,372,3,15,12,0.25,3.0526315789473686,13,13,1.625,3,1,3,0.15,20,8,2.5,50.0,3.0,4.0,UK,Jeune,Moyen,Modéré,Unknown,United Kingdom,0.43571428571428567,0.047619047619047616,0.04838709677419355,0.6190476190476191,0.9285714285714286,0.9523809523809523
1,5.433692307692309,1.6307692307692307,0,372,3,13,12,0.0,0.0,56,56,56.0,0,0,0,0.0,65,1,65.0,76.0,2.0,3.0,UK,Nouveau,Petit,Explorateur,Unknown,United Kingdom,0.0,0.0,2.0,0.8484848484848485,0.9824561403508771,1.1403508771929824
4,3.5158914728682173,2.934108527131783,353,372,3,12,10,0.0,1.3696498054474708,201,203,50.25,0,0,0,0.0,258,4,64.5,22.0,3.0,4.0,UK,Établi,Petit,Explorateur,Unknown,United Kingdom,0.0,0.0,0.00847457627118644,0.7760617760617761,1.004950495049505,1.2585365853658537
21,197.34177514792896,53.29585798816568,360,372,3,9,8,0.0,2.113095238095238,56,56,2.6666666666666665,2,0,2,0.0118343195266272,169,21,8.047619047619047,59.0,0.0,2.0,UK,Établi,Grand,Explorateur,M,United Kingdom,0.03536373129133308,0.0,0.0,0.32941176470588235,0.9824561403508771,2.1948051948051948
2,15.507894736842108,5.842105263157895,7,372,3,14,12,0.0,0.3888888888888889,17,17,8.5,2,0,2,0.1052631578947368,19,2,9.5,56.0,2.0,,UK,Nouveau,Moyen,Modéré,Unknown,United Kingdom,0.3052631578947368,0.0,0.25,0.85,0.9444444444444444,1.0
1,-5.9,-2.0,0,372,3,14,12,0.0,0.0,2,2,2.0,2,0,2,1.0,2,1,2.0,75.0,2.0,2.0,UK,Nouveau,Petit,Spécialisé,F,United Kingdom,2.333333333333333,0.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
10,14.137441860465112,10.5,320,372,2,14,1,0.0,3.7058823529411766,73,73,7.3,0,0,0,0.0,86,10,8.6,58.0,4.0,3.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.0,0.0,0.012461059190031152,0.8390804597701149,0.9864864864864865,1.0361445783132528
13,18.228036529680363,13.735159817351596,349,372,1,13,10,0.0867579908675799,1.5825688073394495,87,92,6.6923076923076925,1,0,1,0.0045662100456621,219,13,16.846153846153847,,0.0,5.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.01365711913657119,0.0,0.0,0.39545454545454545,1.0454545454545454,2.19
7,24.55023076923077,15.046153846153846,355,372,0,12,9,0.0,2.736434108527132,88,90,12.571428571428571,0,0,0,0.0,130,7,18.571428571428573,,3.0,5.0,UK,Établi,Grand,Explorateur,F,United Kingdom,0.0,0.0,0.008426966292134831,0.6717557251908397,1.0112359550561798,1.368421052631579
31,23.75245575221239,12.966814159292037,371,372,3,12,12,0.1460176991150442,0.8048780487804879,231,238,7.451612903225806,12,0,12,0.0265486725663716,452,31,14.580645161290322,26.0,6.0,2.0,UK,Ancien,Moyen,Explorateur,F,United Kingdom,0.07952880501670273,0.0,0.016129032258064516,0.5099337748344371,1.0258620689655173,1.7251908396946565
2,21.008571428571425,15.357142857142858,159,372,2,14,5,0.0,12.23076923076923,13,13,6.5,0,0,0,0.0,14,2,7.0,25.0,1.0,1.0,UK,Jeune,Grand,Modéré,Unknown,United Kingdom,0.0,0.0,0.00625,0.8666666666666667,0.9285714285714286,0.9333333333333333
6,15.276031746031746,7.507936507936508,350,372,3,15,9,0.0,5.612903225806452,31,31,5.166666666666667,0,0,0,0.0,63,6,10.5,29.0,3.0,5.0,UK,Établi,Moyen,Explorateur,F,United Kingdom,0.0,0.0,0.008547008547008548,0.484375,0.96875,1.7027027027027026
2,-49.45647058823528,-16.647058823529413,34,372,3,12,1,0.0,2.125,17,17,8.5,16,0,16,0.9411764705882352,17,2,8.5,51.0,1.0,5.0,UK,Jeune,Petit,Modéré,Unknown,United Kingdom,2.7189542483660127,0.0,0.02857142857142857,0.9444444444444444,0.9444444444444444,0.8947368421052632
10,22.66983050847457,13.717514124293784,365,372,3,15,12,0.0,2.0454545454545454,110,111,11.0,12,0,12,0.0677966101694915,177,10,17.7,50.0,3.0,3.0,UK,Ancien,Moyen,Explorateur,F,United Kingdom,0.2026280708436488,0.0,0.00819672131147541,0.6179775280898876,1.0,1.4749999999999999
55,132.26521951219513,69.73170731707317,368,372,3,10,12,0.0121951219512195,0.8655256723716381,71,73,1.290909090909091,7,0,7,0.0170731707317073,410,55,7.454545454545454,65.0,1.0,3.0,UK,Ancien,Grand,Explorateur,M,United Kingdom,0.0511364310723399,0.0,0.0027100271002710027,0.17274939172749393,1.0138888888888888,3.2539682539682535
5,16.365277777777777,7.25,313,372,2,15,10,0.0,8.885714285714286,27,27,5.4,1,0,1,0.0277777777777777,36,5,7.2,72.0,3.0,1.0,UK,Établi,Moyen,Explorateur,M,United Kingdom,0.08183183183183176,0.0,0.009554140127388535,0.7297297297297297,0.9642857142857143,1.125
17,25.117858585858585,13.276767676767676,367,372,6,14,12,0.3111111111111111,0.728744939271255,241,243,14.176470588235292,11,0,11,0.0222222222222222,495,17,29.11764705882353,40.0,2.0,5.0,UK,Ancien,Moyen,Explorateur,F,United Kingdom,0.06657706093189962,0.0,0.005434782608695652,0.48588709677419356,1.0041322314049588,1.918604651162791
