Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,AgeCategory,SpendingCategory,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,WeekendPreference,BasketSizeCategory,ProductDiversity,Country,Churn,RegYear,RegMonth,GeoIP,CountryMismatch,MonetaryPerDay,AvgBasketValue,TenureRatio,CancelRate,ProductsPerTrans
2,363.6000000000001,30.300000000000008,19.81780650186732,-5.9,75.60000000000001,136,11.333333333333334,-2,36,373,2,13,12,0.0,0.0,11,5.5,1,1,0,0.0833333333333333,12,2,6.0,42.0,1.0,5.0,35-44,Medium,Hiver,Midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2010,10,China,1.0,363.6000000000001,121.20000000000003,372.0,0.07692307692307693,0.8461538461538461
2,379.8299999999999,7.166603773584904,4.222276520203575,0.85,17.0,185,3.490566037735849,1,12,373,2,13,12,0.0,7.019230769230769,48,24.0,1,0,0,0.0,53,2,26.5,,1.0,,Inconnu,Medium,Hiver,Midi,UK,Ancien,Inconnu,Petit,Explorateur,United Kingdom,0,2010,9,Belgium,1.0,1.0377868852459013,126.60999999999997,0.01912568306010929,0.0,0.8888888888888888
1,487.75,18.064814814814813,4.12512971392357,10.5,26.1,160,5.925925925925926,1,18,373,2,14,12,0.0,0.0,27,27.0,1,0,0,0.0,27,1,27.0,,3.0,1.0,Inconnu,Medium,Hiver,Après-midi,UK,Nouveau,Inconnu,Moyen,Explorateur,United Kingdom,1,2010,9,Germany,1.0,487.75,243.875,373.0,0.0,0.9642857142857143
248,132572.62,22.45851600880908,56.724447630901416,-1687.17,1687.17,77180,13.074707775707267,-288,640,373,3,14,11,0.0701338302558021,0.047610979329041,1824,7.233870967741935,1,226,2,0.0382856174826359,5903,248,23.802419354838708,67.0,2.0,,65+,VIP,Automne,Après-midi,Autre,Ancien,Semaine,Moyen,Explorateur,EIRE,0,2010,4,Singapore,1.0,355.42257372654154,532.4201606425703,0.002680965147453083,0.03827913279132791,0.30386178861788615
5,2158.3700000000003,19.44477477477478,22.178149805888875,0.19,104.0,1148,10.342342342342342,1,50,373,6,11,2,0.5405405405405406,2.4727272727272727,82,16.0,1,0,0,0.0,111,5,22.2,75.0,6.0,4.0,65+,VIP,Hiver,Matin,UK,Établi,Weekend,Moyen,Explorateur,United Kingdom,1,2010,8,United States,1.0,7.877262773722629,359.7283333333334,0.3613138686131387,0.0,0.7142857142857143
169,40340.78,5.053335838657146,9.97603541966394,-39.95,349.5,22865,2.864211449329826,-10,288,373,2,12,11,0.1440561192534135,0.0384615384615384,1353,7.875739644970414,1,136,0,0.0170362019290993,7983,169,47.23668639053255,,1.0,5.0,Inconnu,VIP,Automne,Midi,UK,Ancien,Semaine,Petit,Explorateur,United Kingdom,0,2010,11,United States,1.0,108.4429569892473,237.29870588235295,0.005376344086021506,0.017034068136272545,0.16670841683366733
13,6229.48,15.932173913043478,17.09982888294754,-25.5,126.0,4020,10.281329923273658,-9,48,373,2,14,12,0.289002557544757,0.8589743589743589,229,17.384615384615383,1,52,0,0.1329923273657289,391,13,30.07692307692308,43.0,4.0,5.0,35-44,VIP,Hiver,Après-midi,Europe continentale,Établi,Semaine,Moyen,Explorateur,Germany,0,2010,11,China,1.0,18.161749271137026,444.9628571428571,0.09037900874635568,0.1326530612244898,0.576530612244898
16,2611.58,5.192007952286282,6.33036259479739,-29.85,45.760000000000005,1639,3.2584493041749503,-12,36,373,3,12,10,0.1630218687872763,0.7250996015936255,302,18.6875,1,3,0,0.0059642147117296,503,16,31.4375,70.0,1.0,5.0,65+,VIP,Automne,Midi,UK,Ancien,Semaine,Petit,Explorateur,United Kingdom,0,2010,11,,,7.0583243243243246,153.62235294117647,0.010810810810810811,0.005952380952380952,0.5932539682539683
1,101.55,12.69375,2.691579130229264,10.2,15.9,71,8.875,1,24,373,2,14,12,0.0,0.0,8,8.0,1,0,0,0.0,8,1,8.0,19.0,2.0,3.0,18-24,Medium,Hiver,Après-midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2010,12,United States,1.0,101.55,50.775,373.0,0.0,0.8888888888888888
6,1764.3600000000004,38.35565217391305,34.974554347231354,-50.400000000000006,129.38,999,21.717391304347824,-24,48,373,2,14,3,0.0,6.488888888888889,24,4.0,1,2,0,0.0434782608695652,46,6,7.666666666666667,,1.0,1.0,Inconnu,High,Printemps,Après-midi,UK,Établi,Inconnu,Grand,Explorateur,United Kingdom,0,2010,11,Japan,1.0,6.00122448979592,252.05142857142863,0.272108843537415,0.0425531914893617,0.5106382978723404
13,7741.47,45.53805882352941,49.04616622788497,-19.8,272.0,3943,23.194117647058825,-4,108,373,3,15,1,0.0,0.5976331360946746,100,7.615384615384615,1,11,0,0.0647058823529411,170,13,13.076923076923077,,4.0,1.0,Inconnu,VIP,Hiver,Après-midi,UK,Jeune,Inconnu,Grand,Explorateur,United Kingdom,1,2010,8,United States,1.0,72.35018691588785,552.9621428571429,2.4953271028037385,0.06432748538011696,0.5789473684210527
50,16389.74,22.118407557354928,16.654215419661274,-20.8,178.20000000000002,9454,12.758434547908232,-12,96,373,2,13,11,0.0553306342780027,0.4743243243243243,246,4.66,1,21,0,0.0283400809716599,741,50,14.82,64.0,0.0,2.0,55-64,VIP,Automne,Midi,UK,Ancien,Semaine,Moyen,Explorateur,United Kingdom,0,2010,11,,,44.2965945945946,321.36745098039216,0.010810810810810811,0.02830188679245283,0.3140161725067385
41,5656.75,18.48611111111111,13.850907820424943,-19.9,163.2,2581,8.434640522875817,-3,64,373,3,10,12,0.0620915032679738,1.147540983606557,186,4.487804878048781,1,4,0,0.0130718954248366,306,41,7.463414634146342,77.0,1.0,1.0,65+,VIP,Hiver,Matin,UK,Ancien,Semaine,Moyen,Explorateur,United Kingdom,0,2010,11,China,1.0,15.206317204301076,134.6845238095238,0.005376344086021506,0.013029315960912053,0.5993485342019544
2,287.59000000000003,11.5036,9.749326421177344,2.25,30.6,239,9.56,1,72,373,4,10,11,0.0,14.625,25,12.5,1,0,0,0.0,25,2,12.5,24.0,2.0,4.0,18-24,Medium,Automne,Matin,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,7,Brazil,1.0,0.8170170454545456,95.86333333333334,0.0625,0.0,0.9615384615384616
19,2781.5,13.05868544600939,14.25893189652838,-29.9,75.0,2094,9.830985915492958,-16,60,373,1,13,6,0.0751173708920187,1.3349056603773586,71,3.789473684210526,1,4,0,0.0187793427230046,213,19,11.210526315789474,61.0,0.0,5.0,55-64,VIP,Été,Midi,UK,Établi,Semaine,Moyen,Explorateur,United Kingdom,0,2009,12,United States,1.0,9.493174061433447,139.075,0.27303754266211605,0.018691588785046728,0.3364485981308411
3,243.69000000000003,27.07666666666667,23.92909108177743,-12.75,50.400000000000006,143,15.88888888888889,-1,24,373,2,15,12,0.0,35.875,9,3.0,1,1,0,0.1111111111111111,9,3,3.0,,1.0,3.0,Inconnu,Medium,Hiver,Après-midi,UK,Établi,Inconnu,Grand,Modéré,United Kingdom,0,2010,10,,,0.8461458333333334,60.92250000000001,0.2986111111111111,0.1,0.9
1,357.94999999999993,5.342537313432834,5.06367256328172,0.85,29.95,155,2.313432835820896,1,12,373,2,15,12,0.0,0.0,64,64.0,1,0,0,0.0,67,1,67.0,,0.0,5.0,Inconnu,Medium,Hiver,Après-midi,UK,Nouveau,Inconnu,Petit,Explorateur,United Kingdom,1,2010,8,,,357.94999999999993,178.97499999999997,373.0,0.0,0.9411764705882353
2,538.8100000000001,28.35842105263158,30.674277726379927,9.95,122.04,159,8.368421052631579,1,36,373,1,9,2,0.0,3.388888888888889,16,8.0,1,0,0,0.0,19,2,9.5,64.0,2.0,5.0,55-64,High,Hiver,Matin,UK,Jeune,Inconnu,Moyen,Modéré,United Kingdom,1,2010,9,Brazil,1.0,8.690483870967743,179.60333333333335,5.032258064516129,0.0,0.8
9,2070.9700000000003,15.5712030075188,8.063297791169678,-5.95,51.0,1626,12.225563909774436,-2,48,373,0,13,12,0.1203007518796992,2.765151515151515,117,13.0,1,3,0,0.0225563909774436,133,9,14.77777777777778,52.0,2.0,4.0,45-54,VIP,Hiver,Midi,UK,Ancien,Semaine,Moyen,Explorateur,United Kingdom,0,2010,9,South Korea,1.0,5.612384823848239,207.09700000000004,0.01084010840108401,0.022388059701492536,0.8731343283582089
4,1388.81,30.86244444444444,22.47097250348825,9.9,70.8,477,10.6,2,24,373,2,15,12,0.0,8.386363636363637,36,9.0,1,0,0,0.0,45,4,11.25,31.0,3.0,5.0,25-34,High,Hiver,Après-midi,UK,Ancien,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,2,,,3.7434231805929916,277.762,0.008086253369272238,0.0,0.782608695652174
3,357.77,39.75222222222222,28.00574127646766,10.4,90.0,235,26.11111111111111,3,72,373,2,15,12,0.0,39.0,8,2.6666666666666665,1,0,0,0.0,9,3,3.0,,2.0,5.0,Inconnu,Medium,Hiver,Après-midi,UK,Établi,Inconnu,Grand,Modéré,United Kingdom,0,2010,12,Finland,1.0,1.143035143769968,89.4425,0.19488817891373802,0.0,0.8
41,25748.35,117.57237442922376,185.71522702617065,-46.5,1383.12,12804,58.465753424657535,-20,504,373,3,10,12,0.0228310502283105,1.6330275229357798,40,0.975609756097561,1,22,0,0.1004566210045662,219,41,5.341463414634147,53.0,0.0,4.0,45-54,VIP,Hiver,Matin,UK,Ancien,Semaine,Grand,Explorateur,United Kingdom,0,2009,12,,,69.03042895442358,613.0559523809524,0.002680965147453083,0.1,0.18181818181818182
16,4748.45,18.40484496124031,20.305655481377563,-8.25,250.0,1767,6.848837209302325,-5,50,373,2,12,6,0.2441860465116279,1.303501945525292,186,11.625,1,2,0,0.0077519379844961,258,16,16.125,67.0,1.0,4.0,65+,VIP,Été,Midi,UK,Établi,Semaine,Moyen,Explorateur,United Kingdom,0,2010,12,South Africa,1.0,13.843877551020407,279.3205882352941,0.08746355685131195,0.007722007722007722,0.7181467181467182
11,1407.2900000000002,13.663009708737864,21.216575920586774,-130.0,130.0,1157,11.233009708737864,-2,48,373,1,10,4,0.0,2.215686274509804,83,7.545454545454546,1,6,0,0.058252427184466,103,11,9.363636363636363,,1.0,1.0,Inconnu,High,Printemps,Matin,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,1,2010,12,United States,1.0,6.118652173913044,117.27416666666669,0.6260869565217392,0.057692307692307696,0.7980769230769231
8,452.63000000000005,12.233243243243244,19.663950385025505,-35.400000000000006,50.400000000000006,176,4.756756756756757,-12,25,373,3,10,9,0.0,8.055555555555555,18,2.25,1,8,0,0.2162162162162162,37,8,4.625,,4.0,5.0,Inconnu,Medium,Automne,Matin,UK,Établi,Inconnu,Petit,Modéré,United Kingdom,0,2010,11,,,1.5343389830508476,50.29222222222223,0.2677966101694915,0.21052631578947367,0.47368421052631576
20,7276.9,44.37134146341463,40.77111211955727,8.5,272.0,2488,15.170731707317072,2,100,373,2,10,9,0.1890243902439024,2.147239263803681,67,3.3,1,0,0,0.0,164,20,8.2,19.0,0.0,,18-24,VIP,Automne,Matin,UK,Établi,Semaine,Grand,Explorateur,United Kingdom,0,2010,7,United States,1.0,20.101933701657458,346.5190476190476,0.03314917127071823,0.0,0.4
1,311.81,14.17318181818182,5.99713533706571,5.04,25.200000000000003,313,14.227272727272728,2,36,373,2,16,12,0.0,0.0,22,22.0,1,0,0,0.0,22,1,22.0,79.0,2.0,,65+,Medium,Hiver,Après-midi,UK,Nouveau,Inconnu,Moyen,Explorateur,United Kingdom,1,2009,12,New Zealand,1.0,311.81,155.905,373.0,0.0,0.9565217391304348
13,2655.2200000000003,17.241688311688314,11.515352968698732,-17.34,63.75,1482,9.623376623376624,-6,25,373,0,17,11,0.0,2.2222222222222223,113,8.538461538461538,1,11,0,0.0714285714285714,154,13,11.846153846153848,,0.0,2.0,Inconnu,VIP,Automne,Après-midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,3,,,7.674046242774567,189.65857142857143,0.08092485549132948,0.07096774193548387,0.7161290322580646
1,205.86,14.704285714285714,4.704480212088693,5.04,23.4,74,5.285714285714286,1,12,373,2,16,12,0.0,0.0,14,14.0,1,0,0,0.0,14,1,14.0,71.0,1.0,4.0,65+,Medium,Hiver,Après-midi,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2010,10,Japan,1.0,205.86,102.93,373.0,0.0,0.9333333333333333
128,11713.85,4.210585909417685,7.45829292703506,-55.1,139.29999999999998,5978,2.1488138030194106,-38,96,373,2,12,12,0.1373112868439971,0.1172240201366415,839,6.5,1,82,0,0.0294751976994967,2782,128,21.734375,,1.0,5.0,Inconnu,VIP,Hiver,Midi,UK,Ancien,Semaine,Petit,Explorateur,United Kingdom,0,2010,11,France,1.0,31.4044235924933,90.80503875968992,0.002680965147453083,0.029464606539705354,0.29895795903701045
2,180.85,18.085,3.396898094831028,12.6,22.5,61,6.1,2,10,373,2,13,8,0.0,27.11111111111111,10,5.0,1,0,0,0.0,10,2,5.0,,2.0,1.0,Inconnu,Medium,Été,Midi,UK,Établi,Inconnu,Moyen,Modéré,United Kingdom,1,2010,2,Sweden,1.0,0.7381632653061224,60.28333333333333,0.5224489795918368,0.0,0.9090909090909091
12,2247.51,15.716853146853149,5.708313731863454,5.04,35.400000000000006,1324,9.258741258741258,1,25,373,3,9,12,0.0279720279720279,1.0633802816901408,130,11.0,1,0,0,0.0,143,12,11.916666666666666,,3.0,5.0,Inconnu,VIP,Hiver,Matin,UK,Jeune,Semaine,Moyen,Explorateur,United Kingdom,1,2010,5,Romania,1.0,14.407115384615386,172.88538461538462,1.3974358974358974,0.0,0.9166666666666666
20,6703.300000000001,51.56384615384616,73.19332074818502,-4.2,244.08,2640,20.307692307692307,-2,96,373,2,14,11,0.1,2.736434108527132,79,3.9,1,4,0,0.0307692307692307,130,20,6.5,,1.0,2.0,Inconnu,VIP,Automne,Après-midi,UK,Établi,Semaine,Grand,Explorateur,United Kingdom,0,2010,12,United States,1.0,18.466391184573006,319.20476190476194,0.027548209366391185,0.030534351145038167,0.5954198473282443
1,102.79,3.671071428571429,2.630702397805595,0.85,12.75,71,2.5357142857142856,1,14,373,2,17,12,0.0,0.0,28,28.0,1,0,0,0.0,28,1,28.0,,2.0,3.0,Inconnu,Medium,Hiver,Après-midi,UK,Nouveau,Inconnu,Petit,Explorateur,United Kingdom,1,2010,12,Canada,1.0,102.79,51.395,373.0,0.0,0.9655172413793104
18,8689.39,53.971366459627326,91.07089621894096,-144.33,612.0,2194,13.627329192546584,-20,96,373,4,10,11,0.0683229813664596,2.23125,98,5.444444444444445,1,6,0,0.0372670807453416,161,18,8.944444444444445,35.0,1.0,2.0,35-44,VIP,Automne,Matin,UK,Établi,Semaine,Moyen,Explorateur,United Kingdom,0,2010,12,China,1.0,23.806547945205477,457.33631578947364,0.024657534246575342,0.037037037037037035,0.6049382716049383
15,6423.599999999999,81.31139240506329,83.39076401134197,-55.8,406.8,1665,21.075949367088608,-12,192,373,3,9,12,0.0379746835443038,4.6923076923076925,42,2.8,1,1,0,0.0126582278481012,79,15,5.266666666666667,43.0,0.0,4.0,35-44,VIP,Hiver,Matin,UK,Ancien,Semaine,Grand,Explorateur,United Kingdom,0,2010,4,Germany,1.0,17.221447721179622,401.47499999999997,0.002680965147453083,0.0125,0.525
6,1400.34,23.734576271186445,16.43983988952509,9.96,93.6,841,14.254237288135592,2,144,373,0,8,12,0.2203389830508474,6.189655172413793,35,5.833333333333333,1,0,0,0.0,59,6,9.833333333333334,,2.0,5.0,Inconnu,High,Hiver,Matin,UK,Établi,Semaine,Moyen,Explorateur,United Kingdom,0,2010,2,South Korea,1.0,3.868342541436464,200.04857142857142,0.03314917127071823,0.0,0.5833333333333334
8,1053.94,9.758703703703704,7.592635277256777,-12.9,35.400000000000006,555,5.138888888888889,-4,32,373,2,12,1,0.287037037037037,0.8411214953271028,89,11.125,1,3,0,0.0277777777777777,108,8,13.5,,5.0,4.0,Inconnu,High,Hiver,Midi,UK,Jeune,Semaine,Moyen,Explorateur,United Kingdom,1,2010,2,,,11.455869565217393,117.10444444444445,3.0543478260869565,0.027522935779816515,0.8165137614678899
17,4063.1,18.72396313364056,10.744982892913557,-5.9,71.4,2061,9.497695852534562,-2,30,373,2,12,12,0.1751152073732718,1.6574074074074074,117,6.882352941176471,1,3,0,0.0138248847926267,217,17,12.764705882352942,27.0,3.0,,25-34,VIP,Hiver,Midi,UK,Ancien,Semaine,Moyen,Explorateur,United Kingdom,0,2010,10,United Arab Emirates,1.0,11.101366120218579,225.72777777777776,0.02185792349726776,0.013761467889908258,0.536697247706422
1,303.97,16.88722222222222,2.5746383082484914,10.2,19.9,93,5.166666666666667,1,12,373,3,9,12,0.0,0.0,18,18.0,1,0,0,0.0,18,1,18.0,79.0,2.0,5.0,65+,Medium,Hiver,Matin,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2010,12,The Netherlands,1.0,303.97,151.985,373.0,0.0,0.9473684210526315
1,38.1,12.7,4.330127018922195,10.2,17.700000000000003,30,10.0,6,12,373,3,9,12,0.0,0.0,3,3.0,1,0,0,0.0,3,1,3.0,53.0,3.0,,45-54,Low,Hiver,Matin,UK,Nouveau,Inconnu,Moyen,Spécialisé,United Kingdom,1,2010,10,United Kingdom,0.0,38.1,19.05,373.0,0.0,0.75
8,2628.93,6.380898058252427,5.092401755480181,-8.45,50.400000000000006,1973,4.788834951456311,-5,30,373,0,11,3,0.0,0.8004866180048662,236,29.5,1,1,0,0.0024271844660194,412,8,51.5,,0.0,,Inconnu,VIP,Printemps,Matin,UK,Établi,Inconnu,Petit,Explorateur,United Kingdom,0,2010,11,United States,1.0,7.871047904191617,292.1033333333333,0.11976047904191617,0.002421307506053269,0.5714285714285714
1,208.97,12.292352941176471,6.298406077544307,5.04,30.0,197,11.588235294117649,1,24,373,3,9,12,0.0,0.0,17,17.0,1,0,0,0.0,17,1,17.0,,3.0,3.0,Inconnu,Medium,Hiver,Matin,UK,Nouveau,Inconnu,Moyen,Modéré,United Kingdom,1,2010,10,Brazil,1.0,208.97,104.485,373.0,0.0,0.9444444444444444
7,1290.0099999999998,37.94147058823529,44.22038095393605,-9.3,183.6,377,11.088235294117649,-2,48,373,3,11,12,0.0,10.969696969696969,22,3.142857142857143,1,2,0,0.0588235294117647,34,7,4.857142857142857,65.0,0.0,5.0,65+,High,Hiver,Matin,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,6,United Kingdom,0.0,3.534273972602739,161.25124999999997,0.024657534246575342,0.05714285714285714,0.6285714285714286
1,244.08,244.08,0.0,244.08,244.08,72,72.0,72,72,373,3,10,12,0.0,,1,1.0,1,0,0,0.0,1,1,1.0,32.0,2.0,,25-34,Medium,Hiver,Matin,UK,Nouveau,Inconnu,Grand,Spécialisé,United Kingdom,1,2010,1,United States,1.0,244.08,122.04,373.0,0.0,0.5
7,4912.409999999999,104.51936170212764,100.2015244265765,-124.95,356.40000000000003,2307,49.08510638297872,-36,256,373,1,9,12,0.1702127659574468,7.543478260869565,25,3.4285714285714284,1,2,0,0.0425531914893617,47,7,6.714285714285714,25.0,,5.0,25-34,VIP,Hiver,Matin,UK,Établi,Semaine,Grand,Explorateur,United Kingdom,0,2010,11,Japan,1.0,13.995470085470082,614.0512499999999,0.06267806267806268,0.041666666666666664,0.5
27,8574.11,31.99294776119403,25.38744606828186,-20.0,162.72,6613,24.67537313432836,-16,192,373,3,14,12,0.0410447761194029,1.3408239700374531,92,3.259259259259259,1,16,0,0.0597014925373134,268,27,9.925925925925926,31.0,2.0,2.0,25-34,VIP,Hiver,Après-midi,UK,Ancien,Semaine,Grand,Explorateur,United Kingdom,0,2010,9,India,1.0,23.173270270270272,306.2182142857143,0.008108108108108109,0.05947955390334572,0.3271375464684015
15,4690.31,35.00231343283582,34.41482256094053,7.800000000000001,237.6,3850,28.73134328358209,2,600,373,1,10,12,0.0820895522388059,2.7518796992481205,96,6.333333333333333,1,0,0,0.0,134,15,8.933333333333334,40.0,2.0,1.0,35-44,VIP,Hiver,Matin,UK,Ancien,Semaine,Grand,Explorateur,United Kingdom,0,2010,9,China,1.0,12.608360215053764,293.144375,0.005376344086021506,0.0,0.7037037037037037
1,350.05999999999995,35.00599999999999,27.228325202504344,7.800000000000001,102.0,298,29.8,10,72,373,3,10,12,0.0,0.0,10,10.0,1,0,0,0.0,10,1,10.0,77.0,5.0,5.0,65+,Medium,Hiver,Matin,UK,Nouveau,Inconnu,Grand,Modéré,United Kingdom,1,2010,11,Japan,1.0,350.05999999999995,175.02999999999997,373.0,0.0,0.9090909090909091
49,18740.92,35.29363465160075,74.53314066081197,-229.95,876.0,7965,15.0,-21,100,373,3,9,12,0.0018832391713747,0.6641509433962264,155,3.1020408163265305,1,71,0,0.1337099811676083,531,49,10.83673469387755,74.0,1.0,4.0,65+,VIP,Hiver,Matin,Europe continentale,Ancien,Semaine,Grand,Explorateur,Germany,0,2009,6,China,1.0,50.51460916442048,374.81839999999994,0.005390835579514825,0.13345864661654136,0.2857142857142857
17,6745.360000000001,16.29314009661836,10.112820467885134,-12.5,71.4,4978,12.02415458937198,-2,100,373,4,10,1,0.0338164251207729,0.8547215496368039,230,13.529411764705882,1,4,0,0.0096618357487922,414,17,24.352941176470587,79.0,3.0,2.0,65+,VIP,Hiver,Matin,UK,Établi,Semaine,Moyen,Explorateur,United Kingdom,0,2010,6,Canada,1.0,18.633591160220995,374.74222222222227,0.03038674033149171,0.00963855421686747,0.5542168674698795
23,5845.4400000000005,18.61605095541401,26.89281649889802,-179.39999999999998,250.0,3839,12.226114649681527,-21,80,373,4,10,5,0.0477707006369426,1.1277955271565496,225,9.695652173913045,1,10,0,0.0318471337579617,314,23,13.652173913043478,57.0,0.0,4.0,55-64,VIP,Printemps,Matin,UK,Établi,Semaine,Moyen,Explorateur,United Kingdom,0,2010,1,United States,1.0,16.19235457063712,243.56000000000003,0.0332409972299169,0.031746031746031744,0.707936507936508
8,2423.07,17.68664233576642,11.336565531718998,-29.9,54.08,1323,9.656934306569344,-24,48,373,1,13,3,0.0,2.647058823529412,112,13.875,1,2,0,0.0145985401459854,137,8,17.125,,0.0,4.0,Inconnu,VIP,Printemps,Midi,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,2,United Kingdom,0.0,6.63854794520548,269.23,0.021917808219178082,0.014492753623188406,0.8043478260869565
8,958.9,17.123214285714287,15.265406418333026,-12.75,76.5,232,4.142857142857143,-2,12,373,3,10,5,0.0,3.272727272727273,41,5.0,1,8,0,0.1428571428571428,56,8,7.0,33.0,2.0,3.0,25-34,High,Printemps,Matin,UK,Établi,Inconnu,Petit,Explorateur,United Kingdom,1,2010,9,South Korea,1.0,5.239890710382514,106.54444444444444,1.0382513661202186,0.14035087719298245,0.7017543859649122
10,3172.04,16.607539267015706,8.2241361547503,-15.9,62.400000000000006,1933,10.12041884816754,-2,48,373,4,11,11,0.0,1.894736842105263,126,12.4,1,5,0,0.0261780104712041,191,10,19.1,62.0,4.0,1.0,55-64,VIP,Automne,Matin,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,10,United States,1.0,8.690520547945205,288.36727272727273,0.024657534246575342,0.026041666666666668,0.6458333333333334
10,1414.99,14.438673469387757,14.14226535446836,-3.75,75.0,659,6.724489795918367,-1,48,373,1,11,12,0.0,3.680412371134021,73,7.3,1,2,0,0.0204081632653061,98,10,9.8,,0.0,4.0,Inconnu,High,Hiver,Matin,UK,Établi,Inconnu,Moyen,Explorateur,United Kingdom,0,2010,1,United States,1.0,3.9088121546961325,128.63545454545454,0.03038674033149171,0.020202020202020204,0.7373737373737373
22,4161.14,8.778776371308018,12.23376686783441,-15.0,102.0,3810,8.037974683544304,-5,96,373,3,11,12,0.1624472573839662,0.7441860465116279,288,12.954545454545457,1,2,0,0.0042194092827004,474,22,21.545454545454547,64.0,0.0,2.0,55-64,VIP,Hiver,Matin,UK,Établi,Semaine,Moyen,Explorateur,United Kingdom,0,2010,10,United States,1.0,11.49486187845304,180.91913043478263,0.03314917127071823,0.004210526315789474,0.6
16,4389.81,23.728702702702705,17.656599500372906,-16.5,179.0,2124,11.48108108108108,-10,100,373,3,14,8,0.1027027027027027,1.8695652173913044,137,8.5625,1,2,0,0.0108108108108108,185,16,11.5625,,1.0,1.0,Inconnu,VIP,Été,Après-midi,UK,Établi,Semaine,Moyen,Explorateur,United Kingdom,0,2010,6,United States,1.0,12.578252148997136,258.22411764705885,0.06876790830945559,0.010752688172043012,0.7365591397849462
1,106.2,106.2,0.0,106.2,106.2,36,36.0,36,36,373,3,11,12,0.0,,1,1.0,1,0,0,0.0,1,1,1.0,41.0,2.0,2.0,35-44,Medium,Hiver,Matin,UK,Nouveau,Inconnu,Grand,Spécialisé,United Kingdom,1,2010,2,Norway,1.0,106.2,53.1,373.0,0.0,0.5
